university,career,inscription_date,first_name,last_name,gender,birth_date,location,email
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,06-08-2020,TIMOTHY,STEWART,M,30-12-1969,CAMPO-MAGNIN,CUMMINGSJUDITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,22-02-2020,IAN,SANCHEZ,M,19-03-1957,CHAPANAY,CRICHMOND@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,28-03-2020,AMY,FISHER,F,19-11-1957,CAMPO-DE-LOS-TOROS,NANCYTAYLOR@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,16-10-2020,REGINA,WILSON,F,13-05-1934,AGUADITAS,ALEC77@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,30-05-2020,NICOLE,ADAMS,F,13-06-1918,BERABEVU,CHAVEZASHLEY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,29-06-2020,KENNETH,SCOTT,M,15-07-1998,AMBROSIO-P-LEZICA,MDIXON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,25-04-2020,JOSE,COX,M,25-10-2014,CAÑADON-DEL-CORRAL,MARY70@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,13-02-2020,STEPHEN,CHAPMAN,M,15-10-1994,ARAUJO,STEVEN72@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,19-04-2020,VICTORIA,FRYE,F,25-08-1915,CERRO-ACONCAGUA,FREDERICKHENDERSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,28-04-2020,MARCIA,LEWIS,F,12-04-1919,ANTELO,JOSEPHLOVE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,04-04-2020,JEREMY,WHITE,M,05-06-2004,COLONIA-NAC-DE-ALIENADOS,MIKAYLA22@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,07-04-2020,JOSHUA,GARCIA,M,30-05-1949,ARROYO-VEGA,TADAMS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,02-07-2020,ANDREW,HOOPER,M,14-03-2015,BAJO-GUAZU,HERNANDEZZACHARY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,06-11-2020,JESSICA,WALLACE,F,18-10-1956,AGUADA-A-PIQUE,LOWERYJENNIFER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,02-09-2020,JOSEPH,WHITNEY,M,07-05-1950,DHO,FMOSLEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,29-05-2020,DONALD,SMITH,M,02-08-1924,EL-OLIVO,JOSE75@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,28-05-2020,AARON,SMITH,M,25-11-1962,COLONIA-LOS-LAPACHOS,LEONARDDAVID@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,19-12-2020,MATTHEW,CUMMINGS,M,01-07-1987,22-DE-MAYO,JAMES36@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,22-08-2020,ANDREW,PAUL,M,09-10-1977,SAN-JUSTO,JAMES42@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,11-07-2020,CHRISTOPHER,LEWIS,M,31-01-1914,VILLA-SABOYA,JODICLARK@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,23-02-2020,DWAYNE,LEWIS,M,17-12-1950,CIUDAD-EVITA,MARTINEZKIM@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,14-08-2020,MRS.,AMBER,F,07-11-1950,CORTADERAS,EVELAZQUEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,06-08-2020,DUSTIN,TRAN,M,13-09-2018,ADOLFO-RODRIGUEZ-SAA,REYNOLDSMICHELLE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,02-09-2020,ALEXANDRIA,RAMIREZ,F,17-06-1951,SAN-ANTONIO-DE-OBLIGADO,BRIAN23@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,22-12-2020,GARY,LAM,M,03-03-1909,BUENA-VISTA,VALERIEMOORE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,18-01-2020,JANET,WRIGHT,F,29-05-1982,ARGENTINA-BELVEDERE,DEAN32@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,20-11-2020,KENNETH,SULLIVAN,M,28-12-1998,CINCO-SALTOS,TROCHA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,25-04-2020,JAMES,FAULKNER,M,07-07-1933,INGENIERO-HUERGO,GPARKER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,04-04-2020,RICHARD,TOWNSEND,M,16-06-1971,CAMPO-CRISOL,ARROYOANDREW@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,16-10-2020,MELANIE,JOHNSON,F,14-11-1960,ARROYO-ALELI,LADAMS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,02-07-2020,ARTHUR,HERNANDEZ,M,27-12-1928,FARO-SAN-ANTONIO,OSBORNEKATHLEEN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,19-07-2020,STEPHANIE,SIMMONS,F,27-04-1994,ABDON-CASTRO-TOLAY,RAMIREZVERONICA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,24-03-2020,MANUEL,LEWIS,M,29-05-1926,AGUA-DE-DIAZ,NICHOLASWILLIAMS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,24-05-2020,ANTHONY,HILL,M,24-08-1948,AGUARA-GRANDE,JENNIFER94@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,26-07-2020,SUSAN,MORRIS,F,18-02-1973,JUAN-E-BARRA,BOWENTIFFANY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,03-08-2020,ANNA,JOHNSON,F,11-03-1959,CHICLANA,STEVENPATTERSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,19-02-2020,JOHN,JONES,M,01-02-1973,CHANCAY,SARAH20@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,01-11-2020,CHRISTOPHER,ORTIZ,M,17-08-1959,BARRIO-GRAL-JOSE-DE-SAN-MARTIN,BOONEJOHN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,12-01-2020,JENNA,JOHNSON,F,22-10-1920,VILLARS,MONICABENNETT@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,28-03-2020,JACOB,ELLIOTT,M,05-03-1958,BOEUF,MICHAELSTARK@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,07-07-2020,JOHN,MCCARTHY,M,21-06-1946,ESTACION-SOLA,HENDERSONTONYA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,22-07-2020,HEATHER,COOK,F,17-07-1968,BARRIO-CHAPADMALAL,AKING@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,10-12-2020,MADELINE,FRY,F,29-05-1921,AGUA-COLORADA,CARTERCHRISTOPHER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,28-08-2020,DARREN,DAVIS,M,15-01-1969,PUERTO-OJO-DE-AGUA,TARA20@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,19-12-2020,JENNIFER,VAUGHAN,F,26-06-2014,LOS-LAURELES,KAREN57@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-06-2020,MARY,RIOS,F,26-04-1969,MESON-DE-FIERRO,JENNAMASON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,23-03-2020,JOSEPH,LYONS,M,06-09-1997,ARROYO-QUILLEN,NEALDAVID@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,01-02-2020,ROBERT,TRAVIS,M,17-12-1956,CORONEL-ISLEÑOS,CSANCHEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,06-09-2020,ELIZABETH,RODRIGUEZ,F,05-11-1941,COLONIA-LA-BLANQUITA,JUSTIN51@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,16-12-2020,BRANDON,WILLIAMS,M,30-08-2008,DINA-HUAPI,MONIQUEBLAKE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,19-04-2020,LISA,TAYLOR,F,24-08-1974,JUAN-F-IBARRA,ZSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-04-2020,PAUL,SCHULTZ,M,28-02-1921,28-DE-NOVIEMBRE,RRAMOS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,29-08-2020,BRANDI,MORENO,F,27-10-1983,ARROYO-QUILLA,DAVID78@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,19-01-2020,BRANDI,TORRES,F,07-07-1968,CIUDAD-MADERO,TIFFANY46@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,09-04-2020,JOSHUA,YOUNG,M,04-09-2013,CARAGUATAY,LEONARD29@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,25-02-2020,MICHELLE,KENNEDY,F,07-09-1918,COLONIA-DR-GDOR-UDAONDO,DLOPEZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,26-04-2020,WILLIAM,GARRETT,M,12-06-2002,CAMPO-HUBER,JRODRIGUEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,11-12-2020,ANDRE,ONEAL,M,11-04-2007,ALBARELLOS,HALEY33@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,09-09-2020,DANIELLE,GARCIA,F,08-01-1985,23-DE-AGOSTO,HANNAH36@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,06-05-2020,PAMELA,PIERCE,F,16-05-1931,ESTACION-SALADAS,HAROLD64@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,28-05-2020,CHRISTOPHER,BURNS,M,03-04-1996,LA-PRIMAVERA,PSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,17-10-2020,JERRY,BARTLETT,M,27-08-1962,ESTACION-SALADAS,KESTES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,06-02-2020,EDWARD,ANTHONY,M,29-11-1989,ARROYO-PESCADO,JAMESBANKS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,12-09-2020,KAITLYN,ROTH,F,31-08-1947,CIPOLLETTI,BRITTNEY34@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,20-01-2020,BLAKE,LEWIS,M,17-05-1974,ATUEL-SUD,RYANFULLER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,13-11-2020,JESSICA,THOMPSON,F,08-06-2008,ARROYO-PALMAR,HROBERTS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,24-05-2020,JOHN,GOMEZ,M,11-03-1979,ALDEA-SAN-JORGE,ROSESINGH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,07-03-2020,MICHAEL,JONES,M,21-10-1941,EMILIO-LAMARCA,ANTHONYSCHULTZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,09-03-2020,BRIAN,MUNOZ,M,13-06-1917,CERRO-ACONCAGUA,NELSONDIANE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,22-06-2020,COLLEEN,FOWLER,F,15-10-2009,ANTELO,OBLACK@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,29-06-2020,NATHAN,MACIAS,M,05-12-1917,DOS-HERMANAS,CHARLES36@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,21-01-2020,JAMES,THOMAS,M,27-04-1995,SAN-NICOLAS-DE-LOS-ARROYOS,WALKERKYLE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,12-03-2020,STEPHANIE,WRIGHT,F,25-05-1966,ALEJANDRA,LAUREN50@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,20-06-2020,JOSHUA,SUMMERS,M,14-06-1956,CAMPO-LA-RIVIERE,ELIZABETHMUNOZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,04-12-2020,MARTIN,POWELL,M,23-08-1942,BARRIENTOS,WILLIAM11@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,15-11-2020,JAMES,HALE,M,26-09-2010,4-DE-NOVIEMBRE,LFOLEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,02-11-2020,MICHAEL,BROWN,M,28-04-1913,CAPAYAN,MARIAFREY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,25-04-2020,TIMOTHY,SHAW,M,25-08-1969,AVENA,PAULRAY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,14-12-2020,KATELYN,ROBERTSON,F,18-04-2010,COLONIA-SAN-MANUEL,WILSONAMBER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,15-10-2020,TANYA,HOLT,F,03-05-1989,KILOMETRO-208,SHERYLJOHNSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,07-03-2020,JENNIFER,RAMOS,F,28-02-1991,COLONIA-ENSANCHE-SAUCE,IGORDON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,17-07-2020,HEATHER,SMITH,F,13-02-1929,ALTO-PENCOSO,GOMEZSEAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,07-10-2020,WHITNEY,HUNTER,F,25-12-1970,IRENEO-PORTELA,CANDACE62@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,22-07-2020,MEGAN,VAZQUEZ,F,12-05-1922,ITURRASPE,CODYBARNETT@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,01-09-2020,KATRINA,MARTINEZ,F,25-04-1927,BERISSO,JESSICAPERKINS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,22-06-2020,SHARON,CUNNINGHAM,F,11-07-1919,1-DE-MAYO,SALAZARTERRI@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,27-09-2020,SHAWN,PRICE,M,06-07-1921,CAMARON-CHICO,POLSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,13-03-2020,ANDREA,WONG,F,07-02-1926,IGARZABAL,SAMANTHA83@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,24-03-2020,DENISE,JONES,F,18-06-1921,BARRANCON,MARSHMAUREEN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,21-02-2020,RAYMOND,MORGAN,M,23-12-1975,EL-PINO,AMANDAFRIEDMAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,20-04-2020,DOMINIC,TANNER,M,29-04-1924,BANDA-VARELA,STACEY84@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,13-04-2020,TERRI,JACKSON,F,11-10-1964,SUNDBLAD,WCOLLINS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,09-06-2020,KYLE,HINES,M,09-12-2003,BARRIO-TROCHA,MAURICE06@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,14-12-2020,TANNER,GOMEZ,M,16-12-1913,12-DE-AGOSTO,LARRY11@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,14-01-2020,JAMES,NGUYEN,M,03-04-1964,ISLA-MARTIN-GARCIA,BERRYANGELA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,12-05-2020,MR.,DAVID,M,03-04-1940,GOUIN,ZFOWLER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,15-05-2020,NICHOLAS,RICHARDS,M,24-01-1980,INGENIERO-ADOLFO-SOURDEAUX,GARY64@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,12-07-2020,DIANE,SIMMONS,F,16-02-2020,ABRA-DE-HINOJO,DAVID93@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,06-11-2020,DR.,MARTHA,F,01-02-2015,CANGALLO,TTHOMPSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,15-02-2020,BRYAN,STEWART,M,19-10-1955,ATENCIO,JOHNSONHANNAH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,28-10-2020,TERESA,BENSON,F,25-04-2009,SEY,ERIC31@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,14-08-2020,KAREN,MILLER,F,06-04-1913,13-DE-ENERO,AMYCHAVEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,20-07-2020,WILLIAM,WELLS,M,22-11-1986,ALPASINCHE,HSHARP@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,19-04-2020,JAMES,PIERCE,M,15-09-1998,RIO-TALA,PEREZTRACY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,30-10-2020,DR.,STEPHEN,M,04-12-1982,BERNASCONI,COURTNEYODONNELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,24-03-2020,STACEY,ROGERS,F,08-09-2003,CHANILAO,HKING@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,09-03-2020,JENNIFER,GARCIA,F,21-10-1956,BALSA-SENILLOSA,BESTMEREDITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,26-02-2020,MARK,WEBB,M,24-02-1909,1-DE-MAYO,MARTIN04@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,15-06-2020,JEFFREY,SEXTON,M,09-11-1932,FRANKLIN,RODRIGUEZDEVIN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,06-09-2020,NICOLE,KING,F,20-03-1914,ARROYO-URQUIZA,VLOPEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,23-06-2020,CHRISTOPHER,MASON,M,06-03-1995,HAEDO,KINGBRITTANY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,20-02-2020,ERIN,RIDDLE,F,28-04-1950,CASTILLA,DEBRAMORRIS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,23-06-2020,KRISTY,VASQUEZ,F,20-11-1941,BALNEARIO-ORIENTE,BRANDON48@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,26-01-2020,LEONARD,WALKER,M,13-09-1907,CASPINCHANGO,NICOLE88@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,23-11-2020,JAMES,CROSS,M,27-04-2009,ISLA-MARTIN-GARCIA,JCALDERON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,08-05-2020,MATTHEW,FOLEY,M,22-03-1984,LA-PUNTA,BRANDON97@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,11-04-2020,GREGORY,LAMBERT,M,23-10-2021,CARRERAS,NJAMES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,11-09-2020,KEVIN,WATSON,M,12-05-1936,ARROYO-SAN-JUAN,LCARLSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,01-03-2020,ANDREA,RAMOS,F,19-02-1952,25-DE-MAYO,FRHODES@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,25-01-2020,ERICA,MARSH,F,13-06-2017,ARROYO-AGUAS-BLANCAS,WADAMS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,08-02-2020,HEIDI,HAYS,F,28-02-1906,BATERIAS,ELIZABETHTHOMPSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,22-04-2020,SHEILA,WELLS,F,06-02-1920,AEROPUERTO-EZEIZA,TIMROGERS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,08-06-2020,THOMAS,HARDY,M,22-05-1935,BARCENA,MHURLEY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,21-01-2020,COLIN,LOPEZ,M,18-05-1991,CASPINCHANGO,CHRIS46@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,10-05-2020,MANUEL,SMITH,M,14-11-2015,AGUADA-CECILIO,AMANDA12@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,27-07-2020,MARGARET,HOLLOWAY,F,18-09-1999,ABRA-EL-CANDADO,WHILL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-06-2020,RYAN,MILLER,M,08-07-1978,NONOGASTA,CALDERONSUSAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,12-04-2020,LORI,MYERS,F,12-08-1998,SAN-FRANCISCO-SOLANO,HEDWARDS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,20-03-2020,KATHY,WILSON,F,01-06-1961,ABO-NEZU,ATODD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,16-08-2020,BRITTNEY,CONTRERAS,F,05-05-2002,ARROYO-CHALIA,ZMYERS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,29-05-2020,PETER,COOPER,M,27-07-1944,SANTA-TERESITA,ZWARE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,02-06-2020,CHRISTINE,TERRELL,F,18-01-1907,CAMPO-CICARE,LONGDAVID@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,17-08-2020,WAYNE,MCKINNEY,M,09-05-1918,LOS-ANTIGUOS,ANGELA26@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,02-09-2020,MIRANDA,HENRY,F,12-06-1952,ARANO,ANNAWHITE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,09-12-2020,STACEY,ROWLAND,F,13-09-1930,ALLENDE,DAMONPORTER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,08-06-2020,ALISON,GARCIA,F,23-04-1910,ALVAREZ-JONTE,MORALESJOSHUA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,27-03-2020,JORDAN,TORRES,M,28-03-1909,BALCOSNA,CODY39@HOTMAIL.COM
