university,career,inscription_date,last_name,gender,age,location,email
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,30-01-2021,CHASE-SPENCER-DDS,M,21-07-1910,AGUAS-CALIENTES,SHAWMAX@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,05-12-2020,TIMOTHY-GARCIA,M,01-05-1970,LIERRA-ADJEMIRO,OPAGE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,15-09-2020,KATIE-BELL,F,08-08-2002,BARRO-NEGRO,MARYLUNA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,15-12-2020,LACEY-MILLER,F,22-11-1990,CALCHAQUI,HAYSCHRISTOPHER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,15-01-2021,SAMANTHA-BRAY,F,25-09-1952,ESTACION-MAZAN,PEREZMICHAEL@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,05-10-2020,JACOB-COX,M,03-03-1967,LIBANO,PETER09@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,07-10-2020,SCOTT-DAVIDSON,M,10-05-1970,ACHUPALLAS,WILLIAMVAZQUEZ@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,04-11-2020,RYAN-LARSEN,M,26-02-1943,ALTO-LINDO,BRYANREED@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,18-10-2020,MATTHEW-BARRETT,M,20-08-1911,VILLA-NUMANCIA,SMITHTYLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,11-12-2020,CHRISTOPHER-LUCAS,M,09-05-1973,PELLEGRINI,RITAMENDEZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,13-12-2020,VICTOR-WHITE,M,23-05-1957,BAJO-LA-CANCHA,GLOVERLYNN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,04-09-2020,JESSICA-MILLER,F,22-01-2014,LANGUEYU,WGEORGE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,01-01-2021,DEVIN-SCHNEIDER,M,16-03-1986,ALBARDON,MERCADOJILLIAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,21-01-2021,ABIGAIL-SMITH,F,21-11-2017,DEST-AERONAUTICO-MILIT-RECONQU,JEFFREYBRADLEY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,20-10-2020,CAROL-WARE,F,18-03-1916,WILDE,NICHOLAS00@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,05-12-2020,JENNIFER-POOLE,F,05-03-2016,BALNEARIO-OCEANO,CHRISTINERAYMOND@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,24-11-2020,LARRY-WALKER,M,16-05-1970,DIQUE-TOMA,AMANDACARROLL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,19-01-2021,MATTHEW-ADAMS,M,13-08-1964,CAPITAN-BERMUDEZ,STEPHEN23@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,20-12-2020,MAX-REYNOLDS,M,25-11-1960,INGENIERO-BALBIN,OLEVY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,27-12-2020,AMANDA-MILLER,F,22-04-1943,ITUZAINGO,GOMEZKIMBERLY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,02-01-2021,ELIZABETH-BURKE,F,28-05-1969,BARRIO-JARDIN-LUZURIAGA,FREDERICKRACHEL@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,23-11-2020,NATHAN-THOMPSON,M,04-10-1932,ALMA-GRANDE,WOODRANDY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,12-10-2020,RANDY-HARRELL,M,18-12-1968,PUNTA-LARA,PATRICKFARMER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,01-10-2020,LOUIS-ROBERTSON,M,17-11-2009,CAFFERATA,REBECCASMITH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,25-01-2021,VICTORIA-BARRY,F,20-12-1999,20-DE-SEPTIEMBRE,LANCECARLSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,22-10-2020,DARREN-LOPEZ,M,25-11-1914,LOTE-11-ESCUELA-107,BROOKSFRANK@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,25-10-2020,JO-HOPKINS,F,11-09-1908,BOWEN,JOHNCOHEN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,04-10-2020,WARREN-MURPHY,M,31-08-1951,EL-TALAR,ROBERT75@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,05-09-2020,MINDY-RICH,F,28-12-2002,ALDEA-APELEG,JOEL00@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,21-01-2021,ZACHARY-CUNNINGHAM,M,10-10-1972,ALZAGA,XROBINSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,12-10-2020,REGINALD-MENDOZA,M,20-06-2001,ARANGUREN,HORTONSUSAN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,15-12-2020,CHRISTINE-REEVES,F,15-02-1949,COLONIA-EL-SIMBOL,CBENSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,01-02-2021,TIM-BROWN,M,17-03-1944,COLONIA-SAN-FRANCISCO,CHRISTOPHER71@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,04-11-2020,COLLEEN-HARRIS,F,01-11-2018,KILOMETRO-45,JOHNWAGNER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,15-01-2021,OSCAR-TRAN,M,27-09-2000,CAÑADON-LA-MADERA,WHITEFRED@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,09-12-2020,THOMAS-GREGORY,M,14-01-1998,ERNESTINA,MROBERTS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,17-12-2020,APRIL-COLLINS,F,25-03-1969,CHOVET,GRAYMELISSA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,23-10-2020,BOBBY-MCDONALD,M,25-09-1948,ARROYO-CEIBAL,MERCEDES74@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,12-11-2020,JAMES-KELLY,M,10-03-1990,RAFAEL-CALZADA,MOORECOURTNEY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,13-12-2020,HALEY-HOWARD,F,30-03-1908,ALLEN,BROWNSTEVE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,11-11-2020,GARY-JORDAN,M,24-11-1956,ADELA-CORTI,SMCINTOSH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,25-01-2021,GLENN-HALL,M,01-05-2013,VALLE-HONDO,AARON03@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,24-01-2021,AUTUMN-RICHARDSON,F,21-05-2019,1-DE-MAYO,VDAVIS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,24-09-2020,HEATHER-GOODWIN,F,24-11-1997,ALDEA-SAN-JORGE,SJAMES@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,04-10-2020,CHRISTINE-PORTER,F,14-08-1950,CASIMIRO-GOMEZ,RODNEY93@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,07-01-2021,LAURA-WILLIAMSON,F,01-12-1930,BAHIA-TRANQUILA,DSCOTT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,01-01-2021,PAULA-BENITEZ,F,16-09-1962,CAMPO-QUIRNO,KRISTEN44@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,17-10-2020,TERESA-SWANSON,F,07-10-1913,CABRAL-CUE,TYRONEADAMS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,27-10-2020,DR.-JOSE-OLIVER,M,02-06-1917,APOYACO,BLACKJESSE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,04-01-2021,KYLE-MORENO,M,06-12-1919,BONNEMENT,KIMBERLYDOMINGUEZ@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,24-11-2020,ADAM-TUCKER,M,23-01-1953,COLONIA-AROCENA-INA,CALDERONJEREMY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,09-12-2020,JASMINE-DAY,F,30-12-1914,CHIMPAY,BRIANGARZA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,26-01-2021,NICHOLAS-MEDINA,M,25-12-2007,CERES,JEFFERY59@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,04-01-2021,CHARLES-CLARK,M,28-12-2016,AGUA-COLORADA,LAURIE95@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,21-12-2020,MRS.-MELISSA-MCCORMICK,F,11-11-2018,CAMPO-GARAY,GJONES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,31-12-2020,CHRISTINA-FOX,F,01-10-1962,ALTO-CALILEGUA,MATTHEWBARNES@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,20-09-2020,SCOTT-HERMAN,M,03-05-2015,ANECON-CHICO,MAXWELLJAMES@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,27-12-2020,CHRISTOPHER-ASHLEY,M,30-09-1911,COMANDANTE-LEAL,IKENNEDY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,01-01-2021,ALEXANDRA-JARVIS,F,08-08-1933,ALDEA-SANTA-MARIA,DEBRAMATA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,02-11-2020,THERESA-WILLIAMS,F,31-07-2007,AGUA-HEDIONDA,HANSONDENISE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-12-2020,DENISE-WARREN,F,17-12-1986,GIRODIAS,CHARLESBRANCH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,04-12-2020,CHAD-BROWNING,M,12-05-1964,AGUANGO,FSIMMONS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,25-11-2020,REBECCA-LOVE,F,30-12-1998,ABRAMO,JENNIFERJENKINS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,17-11-2020,ALISHA-DOMINGUEZ,F,12-01-2006,EL-GUALICHO,USUTTON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,05-11-2020,DEANNA-SMITH,F,01-05-1985,BLANDENGUES,DIANA19@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,26-11-2020,RENEE-VARGAS,F,11-12-1957,BARRIO-VILLA-ADELA,JONATHON47@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,25-12-2020,CHELSEA-VASQUEZ,F,27-12-1988,COLONIA-JAPONESA,TSMITH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,03-11-2020,JAMES-LOPEZ,M,08-02-2005,ALCARAZ-1RO,JOSEPHHARRIS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,24-09-2020,MICHAEL-GONZALEZ,M,27-08-1998,CASPINCHANGO,ANNETTEMARTINEZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,03-11-2020,STEPHANIE-MCDOWELL,F,02-12-2018,BELLA-VISTA,NICHOLAS63@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,17-12-2020,WENDY-SMITH,F,22-07-1988,CAMPO-DE-GALNASI,MICHAELRILEY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,23-09-2020,DIANE-BAILEY,F,23-08-1983,ALDEA-SANTAFECINA,ANGELAMILLER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,25-12-2020,MARY-HOLLOWAY,F,21-11-1996,NELSON,MORRISROBERT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,17-11-2020,LINDA-HARTMAN,F,21-11-1970,AGUAS-VERDES,JWALLACE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,16-11-2020,MEGHAN-PADILLA,F,01-07-1919,BAJO-DE-LAS-PALOMAS,WARRENMATTHEW@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,07-01-2021,KYLE-ROBINSON,M,01-11-1986,CARLOS-PELLEGRINI,DERRICK78@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,15-09-2020,JOHN-VAUGHN,M,02-01-1979,COPACABANA,RUSSELLBENJAMIN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,09-12-2020,RONALD-CASTRO,M,30-11-1994,CHIMPAY,KATHERINEGONZALEZ@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,29-09-2020,CHRISTOPHER-BROWN,M,21-07-1939,LAS-PALMAS,RWILSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,26-01-2021,MICHAEL-MORENO,M,29-04-1915,VIRREY-DEL-PINO,KIMBERLY16@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,09-09-2020,MATTHEW-RODRIGUEZ,M,12-11-1981,ACASAPE,PAULMADDOX@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,05-11-2020,DIANE-BLANCHARD,F,26-09-1932,LOMAS-DE-ZAMORA,DTAYLOR@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,09-10-2020,ANGELICA-CORDOVA,F,22-10-1945,25-DE-MAYO,ABIGAILADAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,05-09-2020,MRS.-DANA-WEST,F,13-02-1933,CANGALLO,TONYWILSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,03-12-2020,STEVEN-PETERSON,M,23-11-1990,CHIVILCOY,JENNIFER21@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,03-12-2020,ADAM-BENNETT,M,04-09-1951,AGUARA-CUA,CATHERINE29@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,23-10-2020,JOHN-HESTER,M,08-01-2004,MANUEL-B-GONNET,MICHELE55@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,09-09-2020,JAY-BARRY,M,29-03-1985,LA-RIBERA,MHALL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,23-11-2020,MATTHEW-CARTER-JR.,M,02-07-1922,SAN-FRANCISCO-SOLANO,ALEXANDRA05@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,04-11-2020,SARAH-PETERSON,F,10-09-1913,ARENAZA,NHOWARD@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,05-10-2020,VALERIE-WILLIAMS-MD,F,15-04-1979,BUSTAMANTE,WWILSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,26-11-2020,RYAN-GUTIERREZ,M,04-03-1960,EMPALME-VILLA-CONSTITUCION,PTHOMPSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,14-01-2021,ADRIAN-FARRELL-DDS,M,12-10-2007,CAÑADON-SECO,LORTIZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,11-09-2020,PEDRO-JOHNSON,M,24-03-1921,BARRIO-CAROSIO,MYU@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,01-09-2020,JOSHUA-CRUZ,M,26-04-2014,ALVAREZ-JONTE,POWENS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,01-02-2021,STEVEN-YOUNG,M,28-11-2015,AGUADA-DE-LA-PEÑA,PATRICIA02@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,28-11-2020,MATTHEW-BLAIR,M,29-05-1996,ZONA-DELTA-SAN-FERNANDO,GREGORY86@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,06-09-2020,MICHAEL-JOHNSON,M,07-05-1988,AZTEAZU,JANETHESS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,10-09-2020,JOHN-KING,M,15-12-2016,ARAÑITA,REGINACANNON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,29-09-2020,DANIEL-STRICKLAND,M,31-07-1929,HUGHES,ACANTU@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,24-09-2020,JEREMY-SWEENEY,M,18-09-1935,COLIQUEO,CAROLINEMONTOYA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,07-10-2020,ELIZABETH-JONES,F,19-04-2003,BAHIA-TRANQUILA,BOBBYJACKSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,17-09-2020,MICHAEL-JOHNSON,M,26-12-1998,LA-PUNTA,AMBERBROWN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,19-09-2020,ROBERT-JOHNSON,M,18-09-2010,ARGERICH,PERRYLITTLE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,15-11-2020,CAROL-VILLARREAL,F,23-10-1994,GENTE-GRANDE,DAVIESALEC@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,22-09-2020,MARY-HOGAN,F,03-03-2015,COLONIA-LA-BLANQUITA,JESSICAPARSONS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,30-10-2020,MICHELLE-YODER,F,12-05-1975,KILOMETRO-23,TRAVISJOHNSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,24-01-2021,TONY-MACDONALD,M,25-05-1919,AVELLANEDA,ULLOYD@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,17-12-2020,HOWARD-MORROW,M,18-06-1962,EMPALME-VILLA-CONSTITUCION,DRAKEMARIA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,18-10-2020,TERRI-HOPKINS,F,06-04-1945,HAEDO,FCABRERA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,13-11-2020,DANIEL-BROWN,M,13-11-1938,EDUARDO-COSTA,SJONES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,04-01-2021,DALE-CURRY,M,15-09-1999,AGUADITA,AMBER30@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,09-12-2020,DEREK-CASTILLO,M,13-08-1928,EL-ZORRO,HKING@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,07-01-2021,JONATHAN-PEREZ,M,19-10-1909,ALDEA-BRASILERA,KADAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,26-12-2020,CHERYL-PRESTON,F,11-01-2014,ANEQUE-GRANDE,JACKSONCLIFFORD@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,17-11-2020,STEVEN-CLARK,M,04-12-1968,OLASCOAGA,KELLIHOFFMAN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-11-2020,JACQUELINE-MARTIN,F,09-09-1924,BARRIO-LENCINA,DUFFYJESSICA@YAHOO.COM
